id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
hbmw88:23209,hbmw88,23209,2026-06-16T08:35:09+00:00,https://t.me/hbmw88/23209,1203,63,"{""🤣"": 57, ""😁"": 4, ""🔥"": 1, ""🖕"": 1}",https://x.com/i/status/2066801493198458898,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23208,hbmw88,23208,2026-06-16T06:58:21+00:00,https://t.me/hbmw88/23208,1323,76,"{""🤮"": 45, ""🖕"": 16, ""🤡"": 7, ""🤣"": 7, ""❤"": 1}",the Raped.,-1002485604196,,,,,,
hbmw88:23207,hbmw88,23207,2026-06-16T06:28:56+00:00,https://t.me/hbmw88/23207,1273,95,"{""⚡"": 80, ""❤"": 6, ""💯"": 4, ""🔥"": 3, ""🤡"": 1, ""🖕"": 1}",https://x.com/i/status/2066770135700877764,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23206,hbmw88,23206,2026-06-16T06:20:59+00:00,https://t.me/hbmw88/23206,1206,60,"{""⚡"": 56, ""❤"": 2, ""💯"": 2}",https://x.com/i/status/2066767910647828680,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23204,hbmw88,23204,2026-06-16T04:58:03+00:00,https://t.me/hbmw88/23204,3495,112,"{""😡"": 100, ""⚡"": 5, ""🌚"": 4, ""❤"": 1, ""🙏"": 1, ""🖕"": 1}","Attention!

British Pigs do not want this video shared. 

They are asking the public to not share this video of a 16 yearold street monkey choking a random man who was riding a motorcycle.

Translation.

Share it.
Far and wide.",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Migration']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Migration']",[],
hbmw88:23203,hbmw88,23203,2026-06-16T03:40:06+00:00,https://t.me/hbmw88/23203,1209,40,"{""🤣"": 31, ""👏"": 8, ""🖕"": 1}",https://x.com/i/status/2066727409429225844,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23202,hbmw88,23202,2026-06-16T03:19:23+00:00,https://t.me/hbmw88/23202,1226,75,"{""😁"": 50, ""🤡"": 17, ""😡"": 6, ""❤"": 1, ""🖕"": 1}",Oh the fucking irony.,-1002485604196,,"['Symbols', 'Censorship Claims', 'Media Criticism']",Symbols,"['Symbols', 'Censorship Claims', 'Media Criticism']",[],
hbmw88:23200,hbmw88,23200,2026-06-16T03:16:30+00:00,https://t.me/hbmw88/23200,1169,39,"{""🤯"": 28, ""😁"": 9, ""❤"": 1, ""🖕"": 1}","“What’s my approval rating?”

- It’s bad Mr Prime Minister.
It’s -43. It’s…it’s in the mud.

“Could it get lower?”

- I mean anything COULD happen
but realistically-

“Kill the ponies.”

- Wha-

“The ponies. The cute little ponies. 
Kill them.”

- Sir, they’re endangered

“Fuck ‘em. Make the call.”

Kier is cartoonishly еviӏ. jfc.

https://x.com/i/status/2066634612630237647",-1002485604196,,"['Media Criticism', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Censorship Claims']",[],
hbmw88:23196,hbmw88,23196,2026-06-16T03:05:35+00:00,https://t.me/hbmw88/23196,1116,19,"{""⚡"": 18, ""🖕"": 1}",Library Aryanxandria.,-1002485604196,,"['Ideology', 'Symbols', 'Censorship Claims', 'Migration']",Ideology,"['Ideology', 'Symbols', 'Censorship Claims', 'Migration']",[],
hbmw88:23195,hbmw88,23195,2026-06-16T03:05:17+00:00,https://t.me/hbmw88/23195,1130,24,"{""👍"": 23, ""🖕"": 1}",https://argentbeacon.com/,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23194,hbmw88,23194,2026-06-16T03:03:09+00:00,https://t.me/hbmw88/23194,1159,89,"{""⚡"": 58, ""💯"": 30, ""🖕"": 1}",https://x.com/i/status/2066418155711279225,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23193,hbmw88,23193,2026-06-16T02:58:31+00:00,https://t.me/hbmw88/23193,1249,88,"{""❤"": 47, ""🤣"": 28, ""🏆"": 8, ""😁"": 4, ""🖕"": 1}","None of us hold a candle to the damage this kіkе has done to world jewery.

We ought send him a fruit basket.

Total Aryan Victory was likely going to happen without him, but it may not nearly have as funny.",-1002485604196,,['Ideology'],Ideology,['Ideology'],[],
hbmw88:23191,hbmw88,23191,2026-06-16T02:56:33+00:00,https://t.me/hbmw88/23191,1972,82,"{""🤣"": 72, ""🤡"": 7, ""❤"": 1, ""🖕"": 1, ""😡"": 1}",nigga.,-1002485604196,,,,,,
hbmw88:23189,hbmw88,23189,2026-06-16T02:05:02+00:00,https://t.me/hbmw88/23189,1151,24,"{""🤣"": 23, ""🖕"": 1}","People are bringing up the disgraced comfyfren again.

https://x.com/i/status/2066703113642188993",-1002485604196,,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Street Mobilization']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Symbols', 'Street Mobilization']",[],
hbmw88:23184,hbmw88,23184,2026-06-15T23:51:22+00:00,https://t.me/hbmw88/23184,1153,61,"{""🔥"": 41, ""🤣"": 10, ""💯"": 8, ""❤"": 1, ""🖕"": 1}",https://x.com/i/status/2066669784570134925,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23183,hbmw88,23183,2026-06-15T23:45:43+00:00,https://t.me/hbmw88/23183,1187,1,"{""🖕"": 1}",Marietta Ga aka Cobb County,-1002485604196,,['Street Mobilization'],Street Mobilization,['Street Mobilization'],[],
hbmw88:23178,hbmw88,23178,2026-06-15T22:26:42+00:00,https://t.me/hbmw88/23178,1496,129,"{""⚡"": 74, ""🤣"": 49, ""❤"": 5, ""🖕"": 1}",It's hard to argue with this logic.,-1002485604196,,"['Ideology', 'Media Criticism']",Ideology,"['Ideology', 'Media Criticism']",[],
hbmw88:23174,hbmw88,23174,2026-06-15T20:46:09+00:00,https://t.me/hbmw88/23174,1242,56,"{""🗿"": 30, ""🔥"": 23, ""👍"": 2, ""🖕"": 1}","""Whats the difference between MAGA and the Far right at this point?""

one likes jеws and believe in negotiation.

we dont.",-1002485604196,,"['Ideology', 'Conflict', 'Migration', 'Media Criticism']",Ideology,"['Ideology', 'Conflict', 'Migration', 'Media Criticism']",[],
hbmw88:23172,hbmw88,23172,2026-06-15T20:43:01+00:00,https://t.me/hbmw88/23172,1208,58,"{""💯"": 47, ""⚡"": 10, ""🖕"": 1}","the sheer lack of fucks.

i've said it before, ill say it again... ICE should slime as many liberals as necessary to get 100m deportations out of the way.",-1002485604196,,"['Censorship Claims', 'Migration', 'Ideology', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Migration', 'Ideology', 'Media Criticism']",[],
hbmw88:23164,hbmw88,23164,2026-06-15T20:39:48+00:00,https://t.me/hbmw88/23164,1188,58,"{""🔥"": 43, ""⚡"": 12, ""🖕"": 2, ""🤣"": 1}",the 'Slimed by ICE' starter pack.,-1002485604196,,['Street Mobilization'],Street Mobilization,['Street Mobilization'],[],
hbmw88:23163,hbmw88,23163,2026-06-15T20:37:13+00:00,https://t.me/hbmw88/23163,1135,5,"{""👍"": 4, ""🖕"": 1}",https://t.me/MWMusicXIV,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23162,hbmw88,23162,2026-06-15T20:36:43+00:00,https://t.me/hbmw88/23162,1299,69,"{""⚡"": 51, ""👏"": 11, ""🤣"": 6, ""🖕"": 1}",https://x.com/i/status/2066572742892061057,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23161,hbmw88,23161,2026-06-15T20:36:16+00:00,https://t.me/hbmw88/23161,3325,52,"{""🤯"": 25, ""😎"": 14, ""🤣"": 10, ""🤷‍♂"": 2, ""🖕"": 1}",⚡️⚡️⚡️⚡️⚡️⚡️,-1002485604196,,,,,,
hbmw88:23158,hbmw88,23158,2026-06-15T20:33:20+00:00,https://t.me/hbmw88/23158,1315,44,"{""💯"": 39, ""🖕"": 4, ""❤"": 1}",Young Zog,-1002485604196,,,,,,
hbmw88:23157,hbmw88,23157,2026-06-15T20:32:02+00:00,https://t.me/hbmw88/23157,1151,11,"{""🖕"": 8, ""💊"": 3}","The more you learn; I apologize England.
I was unaware of his treachery.",-1002485604196,,['Media Criticism'],Media Criticism,['Media Criticism'],[],
hbmw88:23156,hbmw88,23156,2026-06-15T20:31:39+00:00,https://t.me/hbmw88/23156,945,72,"{""🔥"": 65, ""🖕"": 6, ""❤"": 1}","If you're taking part in any riots this summer, please watch carefully for who else is around.
There are snakes and rats everywhere.
And none are snakier than Young Bob.
He has been working undercover, pretending to be on the side of the patriots, while closely filming the crimes being committed and the faces of those performing the illegal acts.
He is a traitor to Britain and is already responsible for putting 24 patriots behind bars.
And he is hungry for more.
So please don't buy his fake act.
And do NOT let him film you!
If we can't protect ourselves, we can't protect our country 🇬🇧

On sight for a traitor.",-1002485604196,,"['Media Criticism', 'Street Mobilization', 'Censorship Claims', 'Migration']",Media Criticism,"['Media Criticism', 'Street Mobilization', 'Censorship Claims', 'Migration']",[],
hbmw88:23155,hbmw88,23155,2026-06-15T20:29:29+00:00,https://t.me/hbmw88/23155,1124,44,"{""🤡"": 34, ""🖕"": 7, ""❤"": 1, ""😁"": 1, ""🤮"": 1}","Hezbollah has Iran bases in Lebanon,
so now He-mas take it.

If he doesnt, someone else will.

https://x.com/i/status/2066589322808049705",-1002485604196,,"['Conflict', 'Media Criticism']",Conflict,"['Conflict', 'Media Criticism']",[],
hbmw88:23154,hbmw88,23154,2026-06-15T20:12:50+00:00,https://t.me/hbmw88/23154,1149,22,"{""💊"": 20, ""🖕"": 2}",Actually White Nick Fuentes has an Update on Young Bob,-1002485604196,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
hbmw88:23153,hbmw88,23153,2026-06-15T20:02:40+00:00,https://t.me/hbmw88/23153,1152,7,"{""🙏"": 6, ""🖕"": 1}",RIP,-1002485604196,,,,,,
hbmw88:23152,hbmw88,23152,2026-06-15T20:02:14+00:00,https://t.me/hbmw88/23152,1254,59,"{""🤣"": 33, ""🔥"": 12, ""💅"": 8, ""🤯"": 5, ""❤"": 1}","a B-52 Bomber has crashed at 
Edwards Airforce Base.",-1002485604196,,[],Unlabeled,[],[],
hbmw88:23151,hbmw88,23151,2026-06-15T19:40:38+00:00,https://t.me/hbmw88/23151,1181,56,"{""🤣"": 45, ""💯"": 6, ""🏆"": 4, ""🖕"": 1}","Basketball is ""African Tree Hockey.""

Change my mind.",-1002485604196,,"['Conflict', 'Symbols']",Conflict,"['Conflict', 'Symbols']",[],
hbmw88:23149,hbmw88,23149,2026-06-15T19:15:04+00:00,https://t.me/hbmw88/23149,1181,44,"{""🤣"": 43, ""🖕"": 1}",Now thats what I call comedy.,-1002485604196,,"['Media Criticism', 'Symbols', 'Conflict', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Conflict', 'Censorship Claims']",[],
hbmw88:23142,hbmw88,23142,2026-06-15T19:02:32+00:00,https://t.me/hbmw88/23142,1100,53,"{""⚡"": 51, ""💩"": 1, ""🖕"": 1}","😆 Activists from the Florida chapter held a meet up and distributed materials at Daytona Beach.

IN GOD IS OUR TRUST

@SOUTHLANDVETTING",-1002485604196,,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Media Criticism']",Street Mobilization,"['Street Mobilization', 'Ideology', 'Censorship Claims', 'Media Criticism']",[],
hbmw88:23141,hbmw88,23141,2026-06-15T18:54:54+00:00,https://t.me/hbmw88/23141,1142,37,"{""❤"": 27, ""😁"": 9, ""🖕"": 1}","> give obvious mild take.
> calls it a hot take.

the npcs will love this shit.",-1002485604196,,"['Media Criticism', 'Censorship Claims', 'Conflict']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict']",[],
hbmw88:23140,hbmw88,23140,2026-06-15T18:54:06+00:00,https://t.me/hbmw88/23140,1189,86,"{""💯"": 78, ""❤"": 5, ""😁"": 2, ""🖕"": 1}",https://x.com/i/status/2066594689717829755,-1002485604196,,"['Media Criticism', 'Symbols', 'Censorship Claims']",Media Criticism,"['Media Criticism', 'Symbols', 'Censorship Claims']",[],
hbmw88:23139,hbmw88,23139,2026-06-15T18:38:05+00:00,https://t.me/hbmw88/23139,1237,58,"{""🔥"": 51, ""👍"": 3, ""❤"": 2, ""🖕"": 2}","⚡️⚡️⚡️⚡️⚡️⚡️

""Wһitе man commits terrorist hate crime, 
refuses to work for jеw.""

They expect your labor.
There's a word for that.",-1002485604196,,"['Street Mobilization', 'Conflict', 'Censorship Claims', 'Migration']",Street Mobilization,"['Street Mobilization', 'Conflict', 'Censorship Claims', 'Migration']",[],
hbmw88:23138,hbmw88,23138,2026-06-15T18:33:07+00:00,https://t.me/hbmw88/23138,1429,57,"{""🖕"": 47, ""😁"": 6, ""❤"": 2, ""🗿"": 2}","Bolshevik America, lady's & gents",-1002485604196,,"['Ideology', 'Symbols', 'Street Mobilization', 'Censorship Claims']",Ideology,"['Ideology', 'Symbols', 'Street Mobilization', 'Censorship Claims']",[],
hbmw88:23136,hbmw88,23136,2026-06-15T18:28:34+00:00,https://t.me/hbmw88/23136,1178,65,"{""⚡"": 63, ""💯"": 1, ""🖕"": 1}","Tiresome.

Very tiresome.",-1002485604196,,"['Street Mobilization', 'Media Criticism']",Street Mobilization,"['Street Mobilization', 'Media Criticism']",[],
hbmw88:23135,hbmw88,23135,2026-06-15T18:27:48+00:00,https://t.me/hbmw88/23135,1164,33,"{""🖕"": 32, ""❤"": 1}","""they came here to escape war, why would we make them go fight a war?""",-1002485604196,,"['Conflict', 'Migration', 'Street Mobilization', 'Ideology']",Conflict,"['Conflict', 'Migration', 'Street Mobilization', 'Ideology']",[],
hbmw88:23134,hbmw88,23134,2026-06-15T18:26:55+00:00,https://t.me/hbmw88/23134,1150,21,"{""💊"": 20, ""🖕"": 1}","If you think like a british politician,
it makes complete sense.",-1002485604196,,"['Ideology', 'Institutions', 'Migration', 'Media Criticism']",Ideology,"['Ideology', 'Institutions', 'Migration', 'Media Criticism']",[],
hbmw88:23133,hbmw88,23133,2026-06-15T18:26:23+00:00,https://t.me/hbmw88/23133,1160,44,"{""💯"": 39, ""❤"": 2, ""🌚"": 2, ""🖕"": 1}","ofc?

Who would rape Wһitе girls if 
they sent muslims to war?",-1002485604196,,"['Conflict', 'Media Criticism', 'Migration', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Migration', 'Censorship Claims']",[],
hbmw88:23132,hbmw88,23132,2026-06-15T18:26:01+00:00,https://t.me/hbmw88/23132,1275,91,"{""😡"": 63, ""🖕"": 27, ""❤"": 1}","Reminder that if Britain goes to war, it will ONLY be White men going.",-1002485604196,,"['Conflict', 'Migration', 'Media Criticism']",Conflict,"['Conflict', 'Migration', 'Media Criticism']",[],
hbmw88:23129,hbmw88,23129,2026-06-15T18:23:44+00:00,https://t.me/hbmw88/23129,1082,61,"{""🙏"": 39, ""⚡"": 12, ""❤"": 5, ""🔥"": 2, ""🤷‍♂"": 1, ""👍"": 1, ""🖕"": 1}","🧙‍♂Sir Christopher Lee (1922–2015)

🇬🇧Legendary British actor and singer known for his iconic villainous roles.
The anniversary of his death was recently.I would like to honor his memory with this post.

💎He lived an incredibly rich life, becoming renowned not only for his distinguished film career but also for his real-life exploits and noble birth.

On his mother's side, the actor came from a noble Italian family, and his ancestors included Emperor Charlemagne and Holy Roman Emperor Frederick Barbarossa.

As a child, Lee had the chance to meet Felix Yusupov, one of Grigory Rasputin's assassins. He also accidentally witnessed the last public execution by guillotine in France in 1939.

At the beginning of World War II, Lee fought as a volunteer in the Finnish army against the Soviet communist degenerates, and later served in the Royal Air Force.

He was assigned to the Special Operations Executive (SOE) and the British SAS (Special Air Service). Details of his work in intelligence and sabotage units remain classified.

Christopher Lee was the half-cousin of Ian Fleming, the author of the James Bond novels. Moreover, the writer considered Lee the ideal candidate to play Agent 007 in the film adaptation of his books.

Lee was a great friend of J.R.R. Tolkien, author of The Lord of the Rings. He was the only member of Peter Jackson's film crew who knew the author personally.

Standing at an impressive 196 cm tall, the actor has become a horror film legend. He played Count Dracula 11 times, Count Dooku in Star Wars, Saruman in The Lord of the Rings, and Francisco Scaramanga (Bond) in The Man with the Golden Gun.

In The Lord of the Rings, he dreamed of playing Gandalf, but due to his age and height, he got the role of Saruman.

Christopher Lee long held the record as the most prolific film actor in history (over 280 roles), and was also the oldest heavy metal vocalist in the world.

In his later years, Lee developed a passion for heavy music and released several successful fantasy-themed heavy metal concept albums, including the full-lengths Charlemagne: By the Sword and the Cross and Charlemagne: The Omens of Death.

The actor was fluent in six languages (English, French, German, Italian, Spanish, and Russian), and could also speak Swedish, Greek, and Polish. This allowed him to often dub his own roles for various countries.

The actor was acquainted with Queen Elizabeth II and other members of the British royal family. In October 2009, Prince Charles (now King Charles III) knighted Christopher Lee for his services to drama.

🏵️Join MNS🏵️",-1002485604196,,['Symbols'],Symbols,['Symbols'],[],
hbmw88:23127,hbmw88,23127,2026-06-15T17:24:03+00:00,https://t.me/hbmw88/23127,1209,49,"{""💯"": 35, ""🤣"": 11, ""🔥"": 2, ""🖕"": 1}",it would have been great if Keir was locked in his car when it burst into flames.,-1002485604196,,['Censorship Claims'],Censorship Claims,['Censorship Claims'],[],
hbmw88:23126,hbmw88,23126,2026-06-15T17:21:18+00:00,https://t.me/hbmw88/23126,1184,59,"{""🤝"": 33, ""💯"": 24, ""😁"": 1, ""🖕"": 1}","Sounds like deportations would have protected Keir.

Too bad Keir survived this.",-1002485604196,,"['Migration', 'Censorship Claims']",Migration,"['Migration', 'Censorship Claims']",[],
