id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label
gegenstrom:338,gegenstrom,338,2024-03-28T12:18:30+00:00,https://t.me/gegenstrom/338,1396,0,{},"Dominik Schwarzenberger: Politisches Erdbeben in Portugal - Ein weiteres Wetterleuchten

Im folgenden Text analysiert Dominik Schwarzenberger die kürzlich durchgeführten Parlamentswahlen in Portugal. Er vergleicht den an den Ergebnissen erkennbaren „Rechtsruck“ im Land am Atlantik mit anderen Ländern Europas.

https://gegenstrom.org/politisches-erdbeben-in-portugal-ein-weiteres-wetterleuchten/",-1001227660512,
gegenstrom:337,gegenstrom,337,2024-02-26T19:04:48+00:00,https://t.me/gegenstrom/337,1192,0,{},"Taiwan – Kleinchina im Schatten der Volksrepublik

Im folgenden Artikel analysiert Dominik Schwarzenberger mit gewohnt scharfem Blick die politische Lage Taiwans. Wie er klar darlegt, ist die Betrachtung und Beurteilung der aktuellen Situation dieses Inselstaates sehr wertvoll, da besonders die Frage um dessen Unabhängigkeit eine gewichtige geopolitische Bedeutung aufweist.

https://gegenstrom.org/taiwan-kleinchina-im-schatten-der-volksrepublik/",-1001227660512,
gegenstrom:336,gegenstrom,336,2024-02-12T15:57:58+00:00,https://t.me/gegenstrom/336,1044,0,{},"Bauernproteste & Globalisten

Wenn Ihnen medial auch immer weniger Beachtung gewidmet wird, so üben die deutschen Bauern weiterhin Protest, teilweise mit Blockaden logistischer Knotenpunkte großer Supermarktketten.
Passenderweise kommentiert unser Gastautor Andreas Minkofski die anhaltenden Proteste genau aus dieser Sicht und beschreibt, welche Folgen eine globale und zentralistische Landwirtschaft auf die regionale Nahrungsversorgung hätte.

https://gegenstrom.org/andreas-minkofski-bauernproteste-globalisten/",-1001227660512,
gegenstrom:335,gegenstrom,335,2024-02-02T19:14:22+00:00,https://t.me/gegenstrom/335,1000,0,{},"Wer sich aber vollkommen selbständig ein eigenes Bild unseres Verlags und unserer Arbeit verschaffen möchte, der sei gern auf unseren Blog, unter:

www.gegenstrom.org

verwiesen.",-1001227660512,
gegenstrom:333,gegenstrom,333,2024-02-02T19:10:07+00:00,https://t.me/gegenstrom/333,1180,0,{},"Wer sich distanziert verliert?

Unser Autor Dr. Björn Clemens fragte erst kürzlich beim neu entstandenen Zentrum für Gegenkultur und Aktivismus in Chemnitz für eine Lesung aus seinem Satiren-Roman ""April April - Wahre Geschichten aus einem falschen Land"" an. 

Dabei stieß er auf Ablehnung.

Für die Betreiber des Kulturzentrums in Chemnitz ist aber nicht der Inhalt des Buches Grund der Ablehnung, sondern der Verlag, der dieses Werk abdruckte.

Dies ist ein typisches Beispiel dafür, warum Rechte immer wieder verlieren, denn: Wer sich distanziert, verliert!",-1001227660512,
gegenstrom:332,gegenstrom,332,2023-12-15T10:53:16+00:00,https://t.me/gegenstrom/332,1359,0,{},"Neuerscheinung: RAIDO - Die Welt der Tradition

Das Weihnachtsfest rückt immer näher. In dieser Zeit rücken Familien- und Feiertraditionen wieder näher in unsere Leben und es baut sich eine gewisse Vorfreude in uns auf, je näher dieses letzte Fest des Jahres rückt.

Diese innere Bindung an eine Tradition, an Symbole und Riten,
greift das Handbuch RAIDO auf und möchte einen Leitfaden für Vorkämpfer eines traditionellen Lebens darstellen.

https://gegenstrom.org/neuerscheinung-raido-die-welt-der-tradition/",-1001227660512,
gegenstrom:330,gegenstrom,330,2023-09-19T05:22:05+00:00,https://t.me/gegenstrom/330,1431,0,{},"Wie ist der Begriff ""Volk"" im Grundgesetz zu verstehen?

Der Begriff Volk im Grundgesetz wird seit Jahren seines ethnischen Bezugs beraubt. Unstrittig ist, dass er von den Vätern ethnisch konzipiert war.

Eine sehr interessante Abhandlung zu diesem Thema und der erforderlichen Neufassung des Art. 1 GG kann folgendem Verweis entnommen werden.

https://wir-hn.de/blog/was-bedeutet-volk-im-grundgesetz/",-1001227660512,
gegenstrom:329,gegenstrom,329,2023-09-04T17:42:32+00:00,https://t.me/gegenstrom/329,1405,0,{},"Die Reichsidee als Antwort auf Europas zunehmende Bedeutungslosigkeit, in einer neuen multipolaren Welt

Marco Uncini erläutert anhand der Gedanken des französischen Philosophen Alexander Kojève, und seiner Vision eines lateinischen Reiches, wie ein Großraum im Herzen Europas beschaffen sein muss, um Souveränität, Ansehen und Gewicht auf der internationalen Bühne zu erlangen und zu erhalten.

https://gegenstrom.org/eine-neue-perspektive-auf-die-souveraenitaet-das-lateinische-reich-von-kojev/",-1001227660512,
gegenstrom:328,gegenstrom,328,2023-08-22T14:50:48+00:00,https://t.me/gegenstrom/328,1191,0,{},"""Schockwellen"" Claudia Kemferts Apell ohne neue Ideen

Nach seiner Artikelreihe ""Grundgedanken zur Energiepolitik"", wendet sich unser Autor Ernst Rahn, der etablierten Expertin Claudia Kemfert und ihren Lösungsansätzen zur Energiepolitik, in ihrem jüngsten Buch ""Schockwellen"" zu.
Rahns Fazit ist ernüchternd.

https://gegenstrom.org/schockwellen-claudia-kemferts-apell-ohne-neue-ideen/",-1001227660512,
gegenstrom:327,gegenstrom,327,2023-08-14T18:53:51+00:00,https://t.me/gegenstrom/327,1122,0,{},"Auf dem Blog Synergon-Info erschien vor kurzem eine Rezension über die Vierte Ausgabe der AGORA Europa. Wir teilen sie hier mit Vergnügen:

https://synergon-info.blogspot.com/2023/08/zeitschriftenkritik-agora-europa-die.html",-1001227660512,
gegenstrom:326,gegenstrom,326,2023-08-11T15:44:15+00:00,https://t.me/gegenstrom/326,1287,0,{},"Ethnos und die Sprache der Pflanzen: Blick von rechts auf das Werk des Ethnobotanikers Wolf-Dieter Storl

Marian Penko befasst sich in seinem ersten Beitrag auf Gegenstrom mit dem Ethnobotaniker Storl. Dieser widerspricht in seinen Werken mit vielen Aussagen und Schlussfolgerungen der Moderne und ihrem Zeitgeist, die erstrebenswerteste Form des menschlichen Daseins zu verkörpern.

https://gegenstrom.org/ethnos-und-die-sprache-der-pflanzen-blick-von-rechts-auf-das-werk-des-ethnobotanikers-wolf-dieter-storl/",-1001227660512,
gegenstrom:325,gegenstrom,325,2023-08-06T16:40:54+00:00,https://t.me/gegenstrom/325,1049,0,{},"Frank Kraemer im Gespräch [April, April! Dr. Clemens über Wahn und Wirklichkeit]

Wie will man den Geisteszustand dieser, unserer Nation beschreiben? Freiluftpsychiatrie? Schwachsinn auf Freigang? Induzierter Wahnsinn? Man hat den Eindruck, jeder Tag ist wie der 1. April und man denkt sich im Stillen: Am besten gar nichts mehr ernst nehmen. Wie damit umgehen? Darüber spricht Frank Kraemer mit Dr. Björn Clemens. Auch über sein neues Buch April, April.

Buch hier bestellen!

@d3bpodcast

Du möchtest meine Arbeit unterstützen:
🤝 Unterstützen
Du möchtest mehr von meiner Arbeit sehen:
🌐 Hauptquartier",-1001227660512,
gegenstrom:324,gegenstrom,324,2023-08-02T15:50:32+00:00,https://t.me/gegenstrom/324,1032,0,{},"APRIL im AUGUST

Benzinpreis bei 100 Euro/l? Eis essen in der Öffentlichkeit noch erlaubt? Im besten Deutschland aller Zeiten, in dem der erste April ein Dauerzustand ist, werden solche Fragen ernsthaft diskutiert. Das Buch ""April April"" von Dr. Björn Clemens nimmt sich dem mit 33 Satiren und satirischen Kurzgeschichten an.  Denn es ist besser, über die absurden Zustände zu lachen, als darüber zu weinen.

Erhältlich ist das Buch zum Preis von 20,- Euro im Metapol-Verlag: https://gegenstrom.org/shop/buecher/april-april/

@TriageDichtung",-1001227660512,
gegenstrom:323,gegenstrom,323,2023-07-03T15:52:01+00:00,https://t.me/gegenstrom/323,1262,0,{},"Das Geldsystem in Auflösung?
Teil III

Im dritten und letzten Teil seiner Reihe, widmet Peter Steinborn sich ausführlich dem Bankwesen. Angesichts der gerade erst anrollenden Bankenkrise in der Vereinigten Staaten, beurteilt er die Rolle des US-Dollar und des Staates selbst.
Er schlussfolgert abschließend auch über einen eventuellen Zusammenbruch des Bankwesens, was laut Steinborn  zur Phase sechs, dem Zusammenbruch des Geldsystems, führen würde.

https://gegenstrom.org/das-geldsystem-in-aufloesung-teil-iii-am-ende-dieses-zyklus/",-1001227660512,
gegenstrom:322,gegenstrom,322,2023-06-26T13:59:37+00:00,https://t.me/gegenstrom/322,1113,0,{},"Das Geldsystem in Auflösung? Teil II

Der zweite Teil der Reihe ""Das Geldsystem in Auflösung?"", nimmt die Thematik der Schulden, insbesondere der Schuldenzyklen, näher unter die Lupe.
Peter Steinborn stellt detailliert die beide Zyklen vor und bietet in diesem Teil eine Einschätzung des Status-Quo, entsprechend des Zyklussystems, an.

https://gegenstrom.org/das-geldsystem-in-aufloesung-teil-ii-die-schuldenzyklen-und-der-schuldenschnit/",-1001227660512,
gegenstrom:321,gegenstrom,321,2023-06-22T09:07:03+00:00,https://t.me/gegenstrom/321,1050,0,{},"Peter Steinborn behandelt in einer dreiteiligen Artikelreihe, das gegenwärtige Geldsystem. Genauer mit der Frage, ob sich dieses in seiner Auflösung befindet. Er beleuchtet Grundursachen und zeigt Hinweise für einen anbahnenden Umbruch in der weltweiten Währungspolitik auf.

https://gegenstrom.org/das-geldsystem-in-aufloesung-teil-i-grundlagen/",-1001227660512,
gegenstrom:320,gegenstrom,320,2023-06-20T12:33:58+00:00,https://t.me/gegenstrom/320,1895,0,{},"April April ist endlich da!

Nach einer juristischen Achterbahnfahrt ist die entschärfte Auflage von Dr. Björn Clemens neuestem Werk endlich in unserem Lager eingetroffen.

Jetzt hier bestellen!",-1001227660512,
gegenstrom:319,gegenstrom,319,2023-06-19T19:40:07+00:00,https://t.me/gegenstrom/319,1642,0,{},"MetaPol Verlag & Medien steht für eine offene Debattenkultur. Bei unserem diesjährigen Seminar geht es um die Frage nach dem richtigen Verhältnis von Staatsrecht und Selbstbestimmungsrecht. Der Rechtsanwalt und Aktivist Martin Kohlmann wird dabei in seinem Vortrag einen libertären Standpunkt einnehmen. Wir freuen uns auf eine lebhafte und anregende Diskussion zwischen den Referenten, als auch mit Ihnen. Wer mitdiskutieren möchte, sollte am 01. Juli bei unserem diesjährigen Seminar für rechte Metapolitik dabei sein. Weitere Infos gibt es hier:

https://gegenstrom.org/metapol-laedt-ein-zum-naechsten-seminar-selbstbestimmungsrecht-vs-staatsrecht/",-1001227660512,
gegenstrom:318,gegenstrom,318,2023-06-12T18:49:14+00:00,https://t.me/gegenstrom/318,1525,0,{},"Vortrag von Peter Steinborn: Eine Dialektik der Freiheit: Der Staats- und Freiheitsbegriff der Neuen Aristokratie

Peter Steinborn wird sich am 1. Juli 2023 auf dem kommenden MetaPol-Seminar auch zum Freiheitsbegriff der Post- und Transhumanisten äußern. Dem möchte er einen Freiheits- und Staatsbegriff der Neuen Aristokratie entgegenstellen. Wer Interesse an dem Thema hat und mit ihm sowie den anderen Referenten diskutieren möchte, sei herzlich eingeladen. Mehr Informationen findet ihr hier.

Anmeldungen können noch bis zum 25.06.2023 entgegengenommen werden.",-1001227660512,
gegenstrom:317,gegenstrom,317,2023-06-12T18:41:49+00:00,https://t.me/gegenstrom/317,779,0,{},Peter Steinborn unterhielt sich mit dem bekannten Vlogger Frank Kraemer über die transhumanistische Ideologie. Steht uns eine posthumane Zukunft bevor? Kommt der Aufstand der Maschinen? Was tun gegen den Transhumanismus im Alltag? Wie transhuman ist die deutsche Rechte heute? Diese und weitere Fragen stellen sich die beiden Gesprächspartner in dieser Unterhaltung.,-1001227660512,
gegenstrom:316,gegenstrom,316,2023-06-12T18:39:10+00:00,https://t.me/gegenstrom/316,727,0,{},"🔘 Frank Kraemer im Gespräch [Spiritualität als Antwort zum Transhumanismus]

Der Transhumanismus ist die auserkorene Ideologie der sogenannten Eliten. Unter diesem Banner wird eine Dystopie angestrebt, in der diese Elite die totale Kontrolle über die Währung, die Bewegungsfreiheit, unsere Gesundheit und unsere sozialen Kontakte anstrebt. Wir können festhalten, dass der Trend zum Transhumanen immer weiter geht. Doch wie damit umgehen und was können wir dem entgegenstellen? Darüber spricht Frank Kraemer mit Peter Steinborn von der Denkfabrik Metapol.

https://youtu.be/a7p7mrLdzBc",-1001227660512,
gegenstrom:315,gegenstrom,315,2023-06-08T21:02:37+00:00,https://t.me/gegenstrom/315,946,0,{},"Die Not und Notwendigkeit des Staates. Diesem Thema nimmt sich der Geschäftsführer des Instituts für Staatspolitik, Dr. Erik Lehnert, bei unserem kommenden Seminar an. Es wird darin um die historische und philosophische Herleitung des Staates in Deutschland gehen und die Frage, welchem Ziel er dienen sollte. Wer dazu mit Dr. Lehnert ins Gespräch kommen möchte, sollte am 01. Juli bei unserem diesjährigen Seminar für rechte Metapolitik dabei sein. Weitere Infos gibt es hier:

https://gegenstrom.org/metapol-laedt-ein-zum-naechsten-seminar-selbstbestimmungsrecht-vs-staatsrecht/",-1001227660512,
gegenstrom:314,gegenstrom,314,2023-05-26T12:17:42+00:00,https://t.me/gegenstrom/314,879,0,{},"Während das Erscheinen von ""April, April"" immer näher rückt, legt das ""beste Deutschland was es jemals gegeben hat"" weiter nach:

Dieses Mal in Vertretung durch seine Rechtshüter, im Verbund mit der Systempresse, namentlich dem Berliner Tagesspiegel.

Dieser monierte jüngst, dass unser Autor, Dr. Björn Clemens, seine Erfahrungen und Eindrücke als Strafverteidiger im Lübcke-Prozess, unwidersprochen und unzensiert teilen durfte.

Erschienen war dieser Bericht in der größten deutschen Fachzeitschrift für Juristen, dem ""Berliner Anwaltsblatt"", welche sogleich zurückruderte, angesichts der empörten Stimmen einer bessermoralischen Instanz, wie dem „Tagesspiegel“ (dieser befleißigte sich schon zu Zeiten der Corona-Hysterie besonders emsig an der Hetze gegen Kritiker und abweichende Meinungen).

Leider beweist auch das Kollegium von Dr. Clemens, dass es größtenteils bereit ist, seine Aufgabe, die Rechtspflege, auf dem Altar des Demokratismus zu opfern, anstatt kritisch und objektiv mit der Rechtsprechung dieses Staates umzugehen.

Diese besorgniserregende Entwicklung, fügt sich nahtlos in die Aneinanderreihung absolutistischer Tendenzen der Bundesrepublik ein. Wenn die Einzigen, die den Staat in seine Schranken weisen und das Recht durchsetzen können, eben nicht mehr Willens sind, diese wichtige Verantwortung ideologisch-unabhängig auszuüben, steuert diese Gesellschaft unweigerlich in eine düstere Zukunft.

https://www.tagesspiegel.de/berlin/veroffentlichung-war-ein-fehler-berliner-anwaltsblatt-loscht-interview-mit-anwalt-der-rechten-szene-9757520.html",-1001227660512,
gegenstrom:313,gegenstrom,313,2023-05-22T13:40:33+00:00,https://t.me/gegenstrom/313,811,0,{},"Ein Platz an der Tafel der Könige Teil 2 – Deutschland: Zu groß für eine Nation, zu klein für ein Reich?

Teil 2 des Leitartikels der neuen AGORA EUROPA, wendet die, in Teil 1 herausgearbeiteten, Gesetzmäßigkeiten der Geopolitik auf Deutschland an.

Seine geographische Lage, der stetige starke Einflüsse auf seine Nachbarn und den gesamten Kontinent, verweben  Deutschland in ein globales Spannungsgefüge, in dem jeder große Spieler starkes Interesse an hohem Einfluss in Deutschland hat.

Doch wie kann sich Deutschland vom Spielball, wieder zum Akteur, ja sogar einer Ordnungsmacht in Europa, aufrichten und zu einer dauerhaften Stabilität in Europa und auf dem eurasischen Kontinent beitragen? 

Diesen und weiterführenden Fragen, wird sich in nachstehendem Text gewidmet. 

https://gegenstrom.org/ein-platz-an-der-tafel-der-koenige-teil-2-deutschland-zu-gross-fuer-eine-nation-zu-klein-fuer-ein-reich/",-1001227660512,
gegenstrom:312,gegenstrom,312,2023-05-12T22:07:15+00:00,https://t.me/gegenstrom/312,833,0,{},"Ein Platz an der Tafel der Könige Teil 1 - Europa: Machtzentrum oder Brückenkopf

Geopolitik sollte nicht nur aufgrund aktueller Anlässe ein Thema der deutschen Rechten sein, sollte sie sich tatsächlich einmal aus ihrer Rolle des mittellosen Beobachters herauswinden wollen. Doch auch in dieser Domäne mangelt es bisher an Ideen und Visionen. Nichtsdestotrotz können viele deutsche Rechte sich gar nicht schnell genug für Konfliktparteien aussprechen oder Feinde benennen, völlig ungeachtet einer möglichen Rückwirkung auf die Interessen des eigenen Landes oder Volkes. 
Es ist an der Zeit eigene Standpunkte und Gegenentwürfe zu erdenken und zur Debatte zu stellen. 

Es handelt sich bei dem nachfolgenden Text, um den ersten Teil des Leitartikels der neusten Ausgabe der AGORA EUROPA: Neugeburt oder Selbstmord. 



https://gegenstrom.org/ein-platz-an-der-tafel-der-koenige-teil-1-europa-machtzentrum-oder-brueckenkopf/",-1001227660512,
gegenstrom:311,gegenstrom,311,2023-05-02T12:49:04+00:00,https://t.me/gegenstrom/311,3386,0,{},"Zum Schutz unserer Gäste und Gastgeber, behalten wir uns als Veranstalter vor, über die Identität der Teilnehmer einen Nachweis bzw. eine Bürgschaft über Dritte einzufordern. Dies gilt selbstverständlich nur für uns unbekannte oder neue Seminarteilnehmer. In dem Fall geben Sie in Ihrer Anmeldung bitte ebenfalls einen uns bekannten Bürgen mit an.",-1001227660512,
gegenstrom:310,gegenstrom,310,2023-05-02T12:49:04+00:00,https://t.me/gegenstrom/310,5932,0,{},"Die Jahre der Corona-Politik mit ihren, immer noch gültigen, Sondergesetzgebungen haben bei vielen Menschen für Verunsicherung gesorgt. Zum ersten Mal wurde für viele spürbar, was ein übergriffiger Staat bedeutet. In diesen Jahren wurde die Grenze vom Abstrakten (Steuererhöhungen), hin zum Konkreten (Impfpflicht) überschritten. Diese Verunsicherung hat auch in der Rechten Spuren hinterlassen. Insbesondere in diesem Lager war ein „starker Staat“ bisher ein selbstverständliches Element politischer Auffassungen. Hat sich daran etwas geändert? Oder muss sich an dieser Auffassung gar vielleicht etwas ändern? Oder ist es nicht viel mehr das Personal, welches den Staat zu dem macht, was er ist?
 
Diesen und weiteren Fragen möchten wir in unserem kommenden Seminar nachgehen. Wie immer bemüht sich MetaPol dabei um ein ausgewogenes Meinungsbild unseres Milieus. Aus diesem Grund werden wir neben Standpunktreferaten zudem eine Podiumsdiskussion mit unseren Gästen zum Thema durchführen. Dabei kommen auch Sie nicht zu kurz – wie immer besteht die Möglichkeit, aktiv aus dem Publikum teilzunehmen und Fragen direkt an die Referenten zu richten. Stichpunkt Gäste: Wir haben wieder echte Hochkaräter für Sie dabei.

In diesem Jahr freuen wir uns außerordentlich den Vorsitzenden des „Institut für Staatspolitik“ Dr. Erik Lehnert und den Gründungsvorsitzenden der „Freien Sachsen“, RA Martin Kohlmann bei uns begrüßen zu dürfen. Weiterhin freuen wir uns auf einen Beitrag von Peter Steinborn.

Neben allerhand inhaltlichem Zugewinn können Sie sich wie immer auf ein vielfältiges Rahmenprogramm freuen, welches durch Kulturbeiträge und diverse Informations- und Bücherstände abgerundet wird. An unserem Verlagsstand finden Sie einige unserer Autoren, u.a. RA Dr. Björn Clemens, welcher Ihnen mit Freude seine beiden in unserem Verlag erschienen Werke signieren wird.

Als besonderes Schmankerl haben wir diesmal ein Zusatzangebot für alle Interessierten: Der Freund unseres Verlages und geschätzte Referent Dipl.-Phil. Peter Feist hat sich angeboten, ein spannendes Abendprogramm anzubieten. Mit Freude haben wir dieses Angebot angenommen. Damit wird es zum ersten Mal bereits am Freitagabend einen ersten Programmpunkt geben. Der zweite Vortrag findet dann am Sonnabendabend, nach dem offiziellen Seminar, statt. Was wäre passender zu einem staatspolitischen Leitthema als ein Vortrag zu Friedrich dem Großen? Aus diesem Grund wird Peter Feist den Zuhörern Wissenswertes rund um den „Großen König“ darbieten. 
Militärhistorisch-Interessierte kommen im zweiten Vortrag ganz auf ihre Kosten. In diesem widmet sich Feist der Bunkerstadt Wünsdorf (Brandenburg). Durch diese hat er über 10 Jahre Führungen angeboten und kann somit eindeutig als Experte zu diesem Gebiet ausgewiesen werden. Als Reiseführer und Festungsforscher verbindet er Fachwissen mit greifbaren, geschichtlichen Erläuterungen. Es lohnt sich in diesem Jahr also ganz besonders einen längeren Aufenthalt einzuplanen.

Zur Veranstaltung selbst ist noch Folgendes zu sagen: In den vergangenen Jahren hat die Dynamik unseres politischen Kampfes neue Dimensionen angenommen. Der Terror von Links ist – mit teils verheerenden Auswirkungen – stark angestiegen. Institutionen und Menschen fielen Anschlägen zum Opfer. Aus diesem Grund betrachten wir diese Veranstaltung gleichsam auch als Solidaritätsveranstaltung. Seien Sie versichert: Das Geld wird an der richtigen Adresse landen. Über die Teilnahme hinaus, welche bereits ein Beitrag der Solidarität ist, wird es auch die Möglichkeit geben, mit dem Seminarbeitrag einen freiwilligen Spendenbeitrag zu entrichten. Alles Weitere – insbesondere auch zum Verwendungszweck – erfahren Sie nach der Anmeldung.

Wir freuen uns bereits darauf, Sie in diesem Sommer wieder begrüßen zu dürfen. Alles weitere Wissenswerte finden Sie hier:

01.07.2023, Thüringen
Eintritt: 40€, Ermäßigt (Lehrlinge & Studenten): 20€
Anmeldung unter: seminar@gegenstrom.org",-1001227660512,
